already embedded for 'summary_only': 232 (will skip)
loading Qwen/Qwen3-Embedding-4B (bf16) ...
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Loading weights:   0%|          | 0/398 [00:00<?, ?it/s]Loading weights: 100%|██████████| 398/398 [00:00<00:00, 9503.31it/s]
model loaded
[batch 667] 21344 embedded, 0 truncated, 125.7s elapsed, 169.82 docs/s
[batch 668] 21376 embedded, 0 truncated, 126.0s elapsed, 169.68 docs/s
[batch 669] 21408 embedded, 0 truncated, 126.1s elapsed, 169.70 docs/s
[batch 670] 21440 embedded, 0 truncated, 126.3s elapsed, 169.72 docs/s
[batch 671] 21472 embedded, 0 truncated, 126.5s elapsed, 169.72 docs/s
[batch 672] 21504 embedded, 0 truncated, 126.7s elapsed, 169.75 docs/s
[batch 673] 21536 embedded, 0 truncated, 126.8s elapsed, 169.79 docs/s
[batch 674] 21568 embedded, 0 truncated, 127.1s elapsed, 169.75 docs/s
[batch 675] 21600 embedded, 0 truncated, 127.2s elapsed, 169.79 docs/s
[batch 676] 21632 embedded, 0 truncated, 127.4s elapsed, 169.84 docs/s
[batch 677] 21664 embedded, 0 truncated, 127.5s elapsed, 169.87 docs/s
[batch 678] 21696 embedded, 0 truncated, 127.9s elapsed, 169.57 docs/s
[batch 679] 21728 embedded, 0 truncated, 128.1s elapsed, 169.61 docs/s
[batch 680] 21760 embedded, 0 truncated, 128.3s elapsed, 169.62 docs/s
[batch 681] 21792 embedded, 0 truncated, 128.5s elapsed, 169.63 docs/s
[batch 682] 21824 embedded, 0 truncated, 128.6s elapsed, 169.70 docs/s
[batch 683] 21856 embedded, 0 truncated, 128.8s elapsed, 169.73 docs/s
[batch 684] 21888 embedded, 0 truncated, 129.0s elapsed, 169.74 docs/s
[batch 685] 21920 embedded, 0 truncated, 129.1s elapsed, 169.78 docs/s
[batch 686] 21952 embedded, 0 truncated, 129.3s elapsed, 169.78 docs/s
[batch 687] 21984 embedded, 0 truncated, 129.5s elapsed, 169.81 docs/s
[batch 688] 22016 embedded, 0 truncated, 129.7s elapsed, 169.68 docs/s
[batch 689] 22048 embedded, 0 truncated, 129.9s elapsed, 169.69 docs/s
[batch 690] 22080 embedded, 0 truncated, 130.1s elapsed, 169.68 docs/s
[batch 691] 22112 embedded, 0 truncated, 130.3s elapsed, 169.76 docs/s
[batch 692] 22144 embedded, 0 truncated, 130.4s elapsed, 169.77 docs/s
[batch 693] 22176 embedded, 0 truncated, 130.8s elapsed, 169.58 docs/s
[batch 694] 22208 embedded, 0 truncated, 131.0s elapsed, 169.59 docs/s
[batch 695] 22240 embedded, 0 truncated, 131.1s elapsed, 169.60 docs/s
[batch 696] 22272 embedded, 0 truncated, 131.3s elapsed, 169.62 docs/s
[batch 697] 22304 embedded, 0 truncated, 131.4s elapsed, 169.68 docs/s
[batch 698] 22336 embedded, 0 truncated, 131.8s elapsed, 169.51 docs/s
[batch 699] 22368 embedded, 0 truncated, 132.0s elapsed, 169.51 docs/s
[batch 700] 22400 embedded, 0 truncated, 132.1s elapsed, 169.53 docs/s
[batch 701] 22432 embedded, 0 truncated, 132.4s elapsed, 169.44 docs/s
[batch 702] 22464 embedded, 0 truncated, 132.6s elapsed, 169.45 docs/s
[batch 703] 22496 embedded, 0 truncated, 132.7s elapsed, 169.49 docs/s
[batch 704] 22528 embedded, 0 truncated, 132.9s elapsed, 169.53 docs/s
[batch 705] 22560 embedded, 0 truncated, 133.2s elapsed, 169.38 docs/s
[batch 706] 22592 embedded, 0 truncated, 133.4s elapsed, 169.33 docs/s
[batch 707] 22624 embedded, 0 truncated, 133.6s elapsed, 169.33 docs/s
[batch 708] 22656 embedded, 0 truncated, 133.8s elapsed, 169.35 docs/s
[batch 709] 22688 embedded, 0 truncated, 134.0s elapsed, 169.30 docs/s
[batch 710] 22720 embedded, 0 truncated, 134.2s elapsed, 169.25 docs/s
[batch 711] 22752 embedded, 0 truncated, 134.4s elapsed, 169.28 docs/s
[batch 712] 22784 embedded, 0 truncated, 134.6s elapsed, 169.22 docs/s
[batch 713] 22816 embedded, 0 truncated, 134.9s elapsed, 169.17 docs/s
[batch 714] 22848 embedded, 0 truncated, 135.1s elapsed, 169.18 docs/s
[batch 715] 22880 embedded, 0 truncated, 135.3s elapsed, 169.15 docs/s
[batch 716] 22912 embedded, 0 truncated, 135.4s elapsed, 169.22 docs/s
[batch 717] 22944 embedded, 0 truncated, 135.6s elapsed, 169.25 docs/s
[batch 718] 22976 embedded, 0 truncated, 135.7s elapsed, 169.32 docs/s
[batch 719] 23008 embedded, 0 truncated, 135.8s elapsed, 169.39 docs/s
[batch 720] 23040 embedded, 0 truncated, 136.0s elapsed, 169.42 docs/s
[batch 721] 23072 embedded, 0 truncated, 136.2s elapsed, 169.35 docs/s
[batch 722] 23104 embedded, 0 truncated, 136.4s elapsed, 169.33 docs/s
[batch 723] 23136 embedded, 0 truncated, 136.6s elapsed, 169.38 docs/s
[batch 724] 23168 embedded, 0 truncated, 136.7s elapsed, 169.42 docs/s
[batch 725] 23200 embedded, 0 truncated, 136.9s elapsed, 169.43 docs/s
[batch 726] 23232 embedded, 0 truncated, 137.1s elapsed, 169.46 docs/s
[batch 727] 23264 embedded, 0 truncated, 137.3s elapsed, 169.48 docs/s
[batch 728] 23296 embedded, 0 truncated, 137.4s elapsed, 169.50 docs/s
[batch 729] 23328 embedded, 0 truncated, 137.6s elapsed, 169.50 docs/s
[batch 730] 23360 embedded, 0 truncated, 137.9s elapsed, 169.40 docs/s
[batch 731] 23392 embedded, 0 truncated, 138.1s elapsed, 169.42 docs/s
[batch 732] 23424 embedded, 0 truncated, 138.3s elapsed, 169.39 docs/s
[batch 733] 23456 embedded, 0 truncated, 138.5s elapsed, 169.42 docs/s
[batch 734] 23488 embedded, 0 truncated, 138.7s elapsed, 169.30 docs/s
[batch 735] 23520 embedded, 0 truncated, 138.9s elapsed, 169.34 docs/s
[batch 736] 23552 embedded, 0 truncated, 139.1s elapsed, 169.35 docs/s
[batch 737] 23584 embedded, 0 truncated, 139.2s elapsed, 169.43 docs/s
[batch 738] 23616 embedded, 0 truncated, 139.5s elapsed, 169.27 docs/s
[batch 739] 23648 embedded, 0 truncated, 139.7s elapsed, 169.25 docs/s
[batch 740] 23680 embedded, 0 truncated, 139.9s elapsed, 169.26 docs/s
[batch 741] 23712 embedded, 0 truncated, 140.0s elapsed, 169.33 docs/s
[batch 742] 23744 embedded, 0 truncated, 140.2s elapsed, 169.37 docs/s
[batch 743] 23776 embedded, 0 truncated, 140.4s elapsed, 169.38 docs/s
[batch 744] 23808 embedded, 0 truncated, 140.6s elapsed, 169.39 docs/s
[batch 745] 23840 embedded, 0 truncated, 140.9s elapsed, 169.25 docs/s
[batch 746] 23872 embedded, 0 truncated, 141.1s elapsed, 169.20 docs/s
[batch 747] 23904 embedded, 0 truncated, 141.3s elapsed, 169.19 docs/s
[batch 748] 23936 embedded, 0 truncated, 141.5s elapsed, 169.14 docs/s
[batch 749] 23968 embedded, 0 truncated, 141.7s elapsed, 169.12 docs/s
[batch 750] 24000 embedded, 0 truncated, 141.9s elapsed, 169.12 docs/s
[batch 751] 24032 embedded, 0 truncated, 142.1s elapsed, 169.13 docs/s
[batch 752] 24064 embedded, 0 truncated, 142.3s elapsed, 169.15 docs/s
[batch 753] 24096 embedded, 0 truncated, 142.5s elapsed, 169.11 docs/s
[batch 754] 24128 embedded, 0 truncated, 142.7s elapsed, 169.09 docs/s
[batch 755] 24160 embedded, 0 truncated, 142.9s elapsed, 169.09 docs/s
[batch 756] 24192 embedded, 0 truncated, 143.0s elapsed, 169.12 docs/s
[batch 757] 24224 embedded, 0 truncated, 143.2s elapsed, 169.14 docs/s
[batch 758] 24256 embedded, 0 truncated, 143.5s elapsed, 169.06 docs/s
[batch 759] 24288 embedded, 0 truncated, 143.7s elapsed, 169.07 docs/s
[batch 760] 24320 embedded, 0 truncated, 143.8s elapsed, 169.10 docs/s
[batch 761] 24352 embedded, 0 truncated, 144.0s elapsed, 169.06 docs/s
[batch 762] 24384 embedded, 0 truncated, 144.2s elapsed, 169.08 docs/s
[batch 763] 24416 embedded, 0 truncated, 144.4s elapsed, 169.10 docs/s
[batch 764] 24448 embedded, 0 truncated, 144.6s elapsed, 169.10 docs/s
[batch 765] 24480 embedded, 0 truncated, 144.9s elapsed, 168.96 docs/s
[batch 766] 24512 embedded, 0 truncated, 145.1s elapsed, 168.97 docs/s
[batch 767] 24544 embedded, 0 truncated, 145.2s elapsed, 168.99 docs/s
[batch 768] 24576 embedded, 0 truncated, 145.4s elapsed, 169.00 docs/s
[batch 769] 24608 embedded, 0 truncated, 145.6s elapsed, 169.03 docs/s
[batch 770] 24640 embedded, 0 truncated, 145.8s elapsed, 169.06 docs/s
[batch 771] 24672 embedded, 0 truncated, 146.0s elapsed, 169.02 docs/s
[batch 772] 24704 embedded, 0 truncated, 146.2s elapsed, 169.01 docs/s
[batch 773] 24736 embedded, 0 truncated, 146.4s elapsed, 168.96 docs/s
[batch 774] 24768 embedded, 0 truncated, 146.7s elapsed, 168.83 docs/s
[batch 775] 24800 embedded, 0 truncated, 146.9s elapsed, 168.86 docs/s
[batch 776] 24832 embedded, 0 truncated, 147.1s elapsed, 168.86 docs/s
[batch 777] 24864 embedded, 0 truncated, 147.2s elapsed, 168.88 docs/s
[batch 778] 24896 embedded, 0 truncated, 147.4s elapsed, 168.89 docs/s
[batch 779] 24928 embedded, 0 truncated, 147.7s elapsed, 168.83 docs/s
[batch 780] 24960 embedded, 0 truncated, 147.9s elapsed, 168.75 docs/s
[batch 781] 24992 embedded, 0 truncated, 148.1s elapsed, 168.74 docs/s
[batch 782] 25024 embedded, 0 truncated, 148.3s elapsed, 168.71 docs/s
[batch 783] 25056 embedded, 0 truncated, 148.5s elapsed, 168.69 docs/s
[batch 784] 25088 embedded, 0 truncated, 148.7s elapsed, 168.71 docs/s
[batch 785] 25120 embedded, 0 truncated, 148.9s elapsed, 168.75 docs/s
[batch 786] 25152 embedded, 0 truncated, 149.1s elapsed, 168.72 docs/s
[batch 787] 25184 embedded, 0 truncated, 149.3s elapsed, 168.67 docs/s
[batch 788] 25216 embedded, 0 truncated, 149.5s elapsed, 168.67 docs/s
[batch 789] 25248 embedded, 0 truncated, 149.7s elapsed, 168.70 docs/s
[batch 790] 25280 embedded, 0 truncated, 149.9s elapsed, 168.65 docs/s
[batch 791] 25312 embedded, 0 truncated, 150.1s elapsed, 168.66 docs/s
[batch 792] 25344 embedded, 0 truncated, 150.3s elapsed, 168.65 docs/s
[batch 793] 25376 embedded, 0 truncated, 150.5s elapsed, 168.66 docs/s
[batch 794] 25408 embedded, 0 truncated, 150.6s elapsed, 168.68 docs/s
[batch 795] 25440 embedded, 0 truncated, 150.8s elapsed, 168.66 docs/s
[batch 796] 25472 embedded, 0 truncated, 151.1s elapsed, 168.63 docs/s
[batch 797] 25504 embedded, 0 truncated, 151.2s elapsed, 168.68 docs/s
[batch 798] 25536 embedded, 0 truncated, 151.4s elapsed, 168.67 docs/s
[batch 799] 25568 embedded, 0 truncated, 151.6s elapsed, 168.65 docs/s
[batch 800] 25600 embedded, 0 truncated, 151.8s elapsed, 168.60 docs/s
[batch 801] 25632 embedded, 0 truncated, 152.0s elapsed, 168.61 docs/s
[batch 802] 25664 embedded, 0 truncated, 152.2s elapsed, 168.61 docs/s
[batch 803] 25696 embedded, 0 truncated, 152.4s elapsed, 168.60 docs/s
[batch 804] 25728 embedded, 0 truncated, 152.6s elapsed, 168.57 docs/s
[batch 805] 25760 embedded, 0 truncated, 152.8s elapsed, 168.59 docs/s
[batch 806] 25792 embedded, 0 truncated, 152.9s elapsed, 168.64 docs/s
[batch 807] 25824 embedded, 0 truncated, 153.1s elapsed, 168.64 docs/s
[batch 808] 25856 embedded, 0 truncated, 153.4s elapsed, 168.55 docs/s
[batch 809] 25888 embedded, 0 truncated, 153.6s elapsed, 168.57 docs/s
[batch 810] 25920 embedded, 0 truncated, 153.8s elapsed, 168.56 docs/s
[batch 811] 25952 embedded, 0 truncated, 154.1s elapsed, 168.46 docs/s
[batch 812] 25984 embedded, 0 truncated, 154.3s elapsed, 168.37 docs/s
[batch 813] 26016 embedded, 0 truncated, 154.5s elapsed, 168.41 docs/s
[batch 814] 26048 embedded, 0 truncated, 154.6s elapsed, 168.45 docs/s
[batch 815] 26080 embedded, 0 truncated, 154.8s elapsed, 168.44 docs/s
[batch 816] 26112 embedded, 0 truncated, 155.0s elapsed, 168.48 docs/s
[batch 817] 26144 embedded, 0 truncated, 155.2s elapsed, 168.49 docs/s
[batch 818] 26176 embedded, 0 truncated, 155.4s elapsed, 168.45 docs/s
[batch 819] 26208 embedded, 0 truncated, 155.6s elapsed, 168.47 docs/s
[batch 820] 26240 embedded, 0 truncated, 155.9s elapsed, 168.30 docs/s
[batch 821] 26272 embedded, 0 truncated, 156.1s elapsed, 168.29 docs/s
[batch 822] 26304 embedded, 0 truncated, 156.3s elapsed, 168.28 docs/s
[batch 823] 26336 embedded, 0 truncated, 156.5s elapsed, 168.33 docs/s
[batch 824] 26368 embedded, 0 truncated, 156.6s elapsed, 168.32 docs/s
[batch 825] 26400 embedded, 0 truncated, 156.8s elapsed, 168.35 docs/s
[batch 826] 26432 embedded, 0 truncated, 157.0s elapsed, 168.37 docs/s
[batch 827] 26464 embedded, 0 truncated, 157.2s elapsed, 168.37 docs/s
[batch 828] 26496 embedded, 0 truncated, 157.4s elapsed, 168.29 docs/s
[batch 829] 26528 embedded, 0 truncated, 157.6s elapsed, 168.31 docs/s
[batch 830] 26560 embedded, 0 truncated, 157.8s elapsed, 168.32 docs/s
[batch 831] 26592 embedded, 0 truncated, 158.0s elapsed, 168.35 docs/s
[batch 832] 26624 embedded, 0 truncated, 158.2s elapsed, 168.32 docs/s
[batch 833] 26656 embedded, 0 truncated, 158.4s elapsed, 168.25 docs/s
[batch 834] 26688 embedded, 0 truncated, 158.6s elapsed, 168.24 docs/s
[batch 835] 26720 embedded, 0 truncated, 158.8s elapsed, 168.22 docs/s
[batch 836] 26752 embedded, 0 truncated, 159.0s elapsed, 168.27 docs/s
[batch 837] 26784 embedded, 0 truncated, 159.2s elapsed, 168.29 docs/s
[batch 838] 26816 embedded, 0 truncated, 159.3s elapsed, 168.34 docs/s
[batch 839] 26848 embedded, 0 truncated, 159.5s elapsed, 168.37 docs/s
[batch 840] 26880 embedded, 0 truncated, 159.6s elapsed, 168.37 docs/s
[batch 841] 26912 embedded, 0 truncated, 159.9s elapsed, 168.33 docs/s
[batch 842] 26944 embedded, 0 truncated, 160.2s elapsed, 168.18 docs/s
[batch 843] 26976 embedded, 0 truncated, 160.4s elapsed, 168.18 docs/s
[batch 844] 27008 embedded, 0 truncated, 160.6s elapsed, 168.19 docs/s
[batch 845] 27040 embedded, 0 truncated, 160.7s elapsed, 168.22 docs/s
[batch 846] 27072 embedded, 0 truncated, 160.9s elapsed, 168.24 docs/s
[batch 847] 27104 embedded, 0 truncated, 161.1s elapsed, 168.25 docs/s
[batch 848] 27136 embedded, 0 truncated, 161.3s elapsed, 168.27 docs/s
[batch 849] 27168 embedded, 0 truncated, 161.4s elapsed, 168.29 docs/s
[batch 850] 27200 embedded, 0 truncated, 161.6s elapsed, 168.31 docs/s
[batch 851] 27232 embedded, 0 truncated, 161.8s elapsed, 168.31 docs/s
[batch 852] 27264 embedded, 0 truncated, 161.9s elapsed, 168.35 docs/s
[batch 853] 27296 embedded, 0 truncated, 162.1s elapsed, 168.37 docs/s
[batch 854] 27328 embedded, 0 truncated, 162.3s elapsed, 168.40 docs/s
[batch 855] 27360 embedded, 0 truncated, 162.4s elapsed, 168.44 docs/s
[batch 856] 27392 embedded, 0 truncated, 162.6s elapsed, 168.42 docs/s
[batch 857] 27424 embedded, 0 truncated, 162.8s elapsed, 168.44 docs/s
[batch 858] 27456 embedded, 0 truncated, 163.0s elapsed, 168.46 docs/s
[batch 859] 27488 embedded, 0 truncated, 163.1s elapsed, 168.49 docs/s
[batch 860] 27520 embedded, 0 truncated, 163.3s elapsed, 168.51 docs/s
[batch 861] 27552 embedded, 0 truncated, 163.6s elapsed, 168.45 docs/s
[batch 862] 27584 embedded, 0 truncated, 163.8s elapsed, 168.43 docs/s
[batch 863] 27616 embedded, 0 truncated, 163.9s elapsed, 168.45 docs/s
[batch 864] 27648 embedded, 0 truncated, 164.1s elapsed, 168.45 docs/s
[batch 865] 27680 embedded, 0 truncated, 164.3s elapsed, 168.49 docs/s
[batch 866] 27712 embedded, 0 truncated, 164.5s elapsed, 168.45 docs/s
[batch 867] 27744 embedded, 0 truncated, 164.9s elapsed, 168.29 docs/s
[batch 868] 27776 embedded, 0 truncated, 165.1s elapsed, 168.25 docs/s
[batch 869] 27808 embedded, 0 truncated, 165.2s elapsed, 168.31 docs/s
[batch 870] 27840 embedded, 0 truncated, 165.3s elapsed, 168.37 docs/s
[batch 871] 27872 embedded, 0 truncated, 165.5s elapsed, 168.41 docs/s
[batch 872] 27904 embedded, 0 truncated, 165.7s elapsed, 168.39 docs/s
[batch 873] 27936 embedded, 0 truncated, 165.9s elapsed, 168.44 docs/s
[batch 874] 27968 embedded, 0 truncated, 166.0s elapsed, 168.47 docs/s
[batch 875] 28000 embedded, 0 truncated, 166.3s elapsed, 168.42 docs/s
[batch 876] 28032 embedded, 0 truncated, 166.5s elapsed, 168.41 docs/s
[batch 877] 28064 embedded, 0 truncated, 166.6s elapsed, 168.40 docs/s
[batch 878] 28096 embedded, 0 truncated, 166.8s elapsed, 168.41 docs/s
[batch 879] 28128 embedded, 0 truncated, 167.0s elapsed, 168.42 docs/s
[batch 880] 28160 embedded, 0 truncated, 167.3s elapsed, 168.33 docs/s
[batch 881] 28192 embedded, 0 truncated, 167.4s elapsed, 168.36 docs/s
[batch 882] 28224 embedded, 0 truncated, 167.6s elapsed, 168.42 docs/s
[batch 883] 28256 embedded, 0 truncated, 167.8s elapsed, 168.43 docs/s
[batch 884] 28288 embedded, 0 truncated, 167.9s elapsed, 168.44 docs/s
[batch 885] 28320 embedded, 0 truncated, 168.1s elapsed, 168.47 docs/s
[batch 886] 28352 embedded, 0 truncated, 168.4s elapsed, 168.32 docs/s
[batch 887] 28384 embedded, 0 truncated, 168.6s elapsed, 168.30 docs/s
[batch 888] 28416 embedded, 0 truncated, 168.9s elapsed, 168.28 docs/s
[batch 889] 28448 embedded, 0 truncated, 169.5s elapsed, 167.80 docs/s
[batch 890] 28480 embedded, 0 truncated, 169.7s elapsed, 167.80 docs/s
[batch 891] 28512 embedded, 0 truncated, 170.1s elapsed, 167.67 docs/s
[batch 892] 28544 embedded, 0 truncated, 170.3s elapsed, 167.63 docs/s
[batch 893] 28576 embedded, 0 truncated, 170.5s elapsed, 167.62 docs/s
[batch 894] 28608 embedded, 0 truncated, 170.8s elapsed, 167.50 docs/s
[batch 895] 28640 embedded, 0 truncated, 171.1s elapsed, 167.39 docs/s
[batch 896] 28672 embedded, 0 truncated, 171.3s elapsed, 167.41 docs/s
[batch 897] 28704 embedded, 0 truncated, 171.4s elapsed, 167.43 docs/s
[batch 898] 28736 embedded, 0 truncated, 171.6s elapsed, 167.45 docs/s
[batch 899] 28768 embedded, 0 truncated, 171.8s elapsed, 167.45 docs/s
[batch 900] 28800 embedded, 0 truncated, 172.0s elapsed, 167.48 docs/s
[batch 901] 28832 embedded, 0 truncated, 172.1s elapsed, 167.51 docs/s
[batch 902] 28864 embedded, 0 truncated, 172.3s elapsed, 167.52 docs/s
[batch 903] 28896 embedded, 0 truncated, 172.5s elapsed, 167.52 docs/s
[batch 904] 28928 embedded, 0 truncated, 172.6s elapsed, 167.56 docs/s
[batch 905] 28960 embedded, 0 truncated, 172.8s elapsed, 167.60 docs/s
[batch 906] 28992 embedded, 0 truncated, 173.0s elapsed, 167.60 docs/s
[batch 907] 29024 embedded, 0 truncated, 173.1s elapsed, 167.62 docs/s
[batch 908] 29056 embedded, 0 truncated, 173.4s elapsed, 167.55 docs/s
[batch 909] 29088 embedded, 0 truncated, 173.6s elapsed, 167.56 docs/s
[batch 910] 29120 embedded, 0 truncated, 173.8s elapsed, 167.58 docs/s
[batch 911] 29152 embedded, 0 truncated, 174.0s elapsed, 167.54 docs/s
[batch 912] 29184 embedded, 0 truncated, 174.2s elapsed, 167.57 docs/s
[batch 913] 29216 embedded, 0 truncated, 174.3s elapsed, 167.61 docs/s
[batch 914] 29248 embedded, 0 truncated, 174.4s elapsed, 167.68 docs/s
[batch 915] 29280 embedded, 0 truncated, 174.6s elapsed, 167.72 docs/s
[batch 916] 29312 embedded, 0 truncated, 174.7s elapsed, 167.76 docs/s
[batch 917] 29344 embedded, 0 truncated, 174.9s elapsed, 167.79 docs/s
[batch 918] 29376 embedded, 0 truncated, 175.0s elapsed, 167.82 docs/s
[batch 919] 29408 embedded, 0 truncated, 175.2s elapsed, 167.85 docs/s
[batch 920] 29440 embedded, 0 truncated, 175.3s elapsed, 167.90 docs/s
[batch 921] 29472 embedded, 0 truncated, 175.5s elapsed, 167.93 docs/s
[batch 922] 29504 embedded, 0 truncated, 175.7s elapsed, 167.97 docs/s
[batch 923] 29536 embedded, 0 truncated, 175.8s elapsed, 168.01 docs/s
[batch 924] 29568 embedded, 0 truncated, 176.0s elapsed, 168.04 docs/s
[batch 925] 29600 embedded, 0 truncated, 176.2s elapsed, 168.02 docs/s
[batch 926] 29632 embedded, 0 truncated, 176.4s elapsed, 168.01 docs/s
[batch 927] 29664 embedded, 0 truncated, 176.5s elapsed, 168.07 docs/s
[batch 928] 29696 embedded, 0 truncated, 176.6s elapsed, 168.12 docs/s
[batch 929] 29728 embedded, 0 truncated, 176.8s elapsed, 168.15 docs/s
[batch 930] 29760 embedded, 0 truncated, 177.0s elapsed, 168.12 docs/s
[batch 931] 29792 embedded, 0 truncated, 177.2s elapsed, 168.11 docs/s
[batch 932] 29824 embedded, 0 truncated, 177.4s elapsed, 168.12 docs/s
[batch 933] 29856 embedded, 0 truncated, 177.5s elapsed, 168.16 docs/s
[batch 934] 29888 embedded, 0 truncated, 177.7s elapsed, 168.15 docs/s
[batch 935] 29920 embedded, 0 truncated, 177.9s elapsed, 168.16 docs/s
[batch 936] 29952 embedded, 0 truncated, 178.1s elapsed, 168.20 docs/s
[batch 937] 29984 embedded, 0 truncated, 178.2s elapsed, 168.24 docs/s
[batch 938] 30016 embedded, 0 truncated, 178.4s elapsed, 168.26 docs/s
[batch 939] 30048 embedded, 0 truncated, 178.6s elapsed, 168.27 docs/s
[batch 940] 30080 embedded, 0 truncated, 178.9s elapsed, 168.13 docs/s
[batch 941] 30112 embedded, 0 truncated, 179.1s elapsed, 168.10 docs/s
[batch 942] 30144 embedded, 0 truncated, 179.3s elapsed, 168.10 docs/s
[batch 943] 30176 embedded, 0 truncated, 179.6s elapsed, 168.05 docs/s
[batch 944] 30208 embedded, 0 truncated, 179.7s elapsed, 168.07 docs/s
[batch 945] 30240 embedded, 0 truncated, 179.9s elapsed, 168.10 docs/s
[batch 946] 30272 embedded, 0 truncated, 180.1s elapsed, 168.12 docs/s
[batch 947] 30304 embedded, 0 truncated, 180.2s elapsed, 168.16 docs/s
[batch 948] 30336 embedded, 0 truncated, 180.4s elapsed, 168.19 docs/s
[batch 949] 30368 embedded, 0 truncated, 180.5s elapsed, 168.21 docs/s
[batch 950] 30400 embedded, 0 truncated, 180.8s elapsed, 168.16 docs/s
[batch 951] 30432 embedded, 0 truncated, 180.9s elapsed, 168.20 docs/s
[batch 952] 30464 embedded, 0 truncated, 181.1s elapsed, 168.20 docs/s
[batch 953] 30496 embedded, 0 truncated, 181.3s elapsed, 168.21 docs/s
[batch 954] 30528 embedded, 0 truncated, 181.4s elapsed, 168.27 docs/s
[batch 955] 30560 embedded, 0 truncated, 181.6s elapsed, 168.26 docs/s
[batch 956] 30592 embedded, 0 truncated, 181.8s elapsed, 168.29 docs/s
[batch 957] 30624 embedded, 0 truncated, 182.0s elapsed, 168.28 docs/s
[batch 958] 30656 embedded, 0 truncated, 182.2s elapsed, 168.29 docs/s
[batch 959] 30688 embedded, 0 truncated, 182.4s elapsed, 168.21 docs/s
[batch 960] 30720 embedded, 0 truncated, 182.6s elapsed, 168.21 docs/s
[batch 961] 30752 embedded, 0 truncated, 182.8s elapsed, 168.23 docs/s
[batch 962] 30784 embedded, 0 truncated, 183.0s elapsed, 168.26 docs/s
[batch 963] 30816 embedded, 0 truncated, 183.1s elapsed, 168.29 docs/s
[batch 964] 30848 embedded, 0 truncated, 183.3s elapsed, 168.31 docs/s
[batch 965] 30880 embedded, 0 truncated, 183.5s elapsed, 168.29 docs/s
[batch 966] 30912 embedded, 0 truncated, 183.7s elapsed, 168.32 docs/s
[batch 967] 30944 embedded, 0 truncated, 183.9s elapsed, 168.27 docs/s
[batch 968] 30976 embedded, 0 truncated, 184.1s elapsed, 168.24 docs/s
[batch 969] 31008 embedded, 0 truncated, 184.2s elapsed, 168.30 docs/s
[batch 970] 31040 embedded, 0 truncated, 184.5s elapsed, 168.25 docs/s
[batch 971] 31072 embedded, 0 truncated, 184.7s elapsed, 168.25 docs/s
[batch 972] 31104 embedded, 0 truncated, 184.9s elapsed, 168.22 docs/s
[batch 973] 31136 embedded, 0 truncated, 185.1s elapsed, 168.24 docs/s
[batch 974] 31168 embedded, 0 truncated, 185.3s elapsed, 168.22 docs/s
[batch 975] 31200 embedded, 0 truncated, 185.6s elapsed, 168.14 docs/s
[batch 976] 31232 embedded, 0 truncated, 185.8s elapsed, 168.09 docs/s
[batch 977] 31264 embedded, 0 truncated, 186.1s elapsed, 168.03 docs/s
[batch 978] 31296 embedded, 0 truncated, 186.2s elapsed, 168.05 docs/s
[batch 979] 31328 embedded, 0 truncated, 186.4s elapsed, 168.06 docs/s
[batch 980] 31360 embedded, 0 truncated, 186.6s elapsed, 168.09 docs/s
[batch 981] 31392 embedded, 0 truncated, 186.8s elapsed, 168.05 docs/s
[batch 982] 31424 embedded, 0 truncated, 187.0s elapsed, 168.09 docs/s
[batch 983] 31456 embedded, 0 truncated, 187.1s elapsed, 168.09 docs/s
[batch 984] 31488 embedded, 0 truncated, 187.3s elapsed, 168.14 docs/s
[batch 985] 31520 embedded, 0 truncated, 187.5s elapsed, 168.06 docs/s
[batch 986] 31552 embedded, 0 truncated, 187.8s elapsed, 168.05 docs/s
[batch 987] 31584 embedded, 0 truncated, 187.9s elapsed, 168.05 docs/s
[batch 988] 31616 embedded, 0 truncated, 188.1s elapsed, 168.08 docs/s
[batch 989] 31648 embedded, 0 truncated, 188.3s elapsed, 168.12 docs/s
[batch 990] 31680 embedded, 0 truncated, 188.4s elapsed, 168.14 docs/s
[batch 991] 31712 embedded, 0 truncated, 188.6s elapsed, 168.17 docs/s
[batch 992] 31744 embedded, 0 truncated, 188.8s elapsed, 168.16 docs/s
[batch 993] 31776 embedded, 0 truncated, 189.0s elapsed, 168.15 docs/s
[batch 994] 31808 embedded, 0 truncated, 189.1s elapsed, 168.17 docs/s
[batch 995] 31840 embedded, 0 truncated, 189.4s elapsed, 168.15 docs/s
[batch 996] 31872 embedded, 0 truncated, 189.5s elapsed, 168.18 docs/s
[batch 997] 31904 embedded, 0 truncated, 189.7s elapsed, 168.16 docs/s
[batch 998] 31936 embedded, 0 truncated, 190.0s elapsed, 168.08 docs/s
[batch 999] 31968 embedded, 0 truncated, 190.3s elapsed, 168.02 docs/s
[batch 1000] 32000 embedded, 0 truncated, 190.4s elapsed, 168.02 docs/s
[batch 1001] 32032 embedded, 0 truncated, 190.7s elapsed, 168.00 docs/s
[batch 1002] 32064 embedded, 0 truncated, 190.8s elapsed, 168.01 docs/s
[batch 1003] 32096 embedded, 0 truncated, 191.0s elapsed, 168.00 docs/s
